Time,Voltage ,Temprature
2465.337791,0.399214,-185.5064946
2467.357352,0.39904,-185.4881991
2469.331534,0.399026667,-185.486843
2471.080846,0.399078,-185.4641173
2472.868386,0.399066667,-185.4764873
2474.62408,0.398921667,-185.4888732
2476.393323,0.39899,-185.4697877
2478.363743,0.399065714,-185.4488415
2480.350991,0.398958333,-185.4567124
2482.114944,0.39904,-185.4402679
2483.87338,0.399023333,-185.4334022
2485.626112,0.399056667,-185.4139131
2487.418253,0.399342,-185.4217668
2489.188095,0.399373333,-185.4243899
2491.15852,0.399464286,-185.4082178
2493.160843,0.3994,-185.4251237
2494.952415,0.399436667,-185.4063563
2496.726502,0.39956,-185.3734823
2498.49077,0.399538333,-185.3986442
2500.265354,0.399568333,-185.3750749
2502.013548,0.399466,-185.3778511
2503.79108,0.399585,-185.3756532
2505.771824,0.399618571,-185.3566587
2507.729457,0.399638,-185.3313006
2509.506241,0.399611667,-185.3472953
2511.291009,0.39954,-185.3304267
2513.079933,0.399592,-185.3343587
2514.831191,0.399746667,-185.3286794
2516.607119,0.399988,-185.3049807
2518.582914,0.40028,-185.3244272
2520.583075,0.400403333,-185.3454063
2522.36261,0.400248333,-185.3369651
2524.103277,0.400112,-185.3212537
2525.86691,0.400225,-185.3179142
2527.64159,0.40036,-185.3269327
2529.628403,0.400674286,-185.2789732
2531.606213,0.40076,-185.2875404
2533.393323,0.400703333,-185.2799764
2535.150702,0.400602,-185.2574548
2536.890235,0.40047,-185.2655675
2538.653921,0.400573333,-185.2693701
2540.427035,0.40054,-185.253807
2542.422143,0.40051,-185.2396633
2544.392815,0.40064,-185.2193779
2546.147566,0.400614,-185.191771
2547.899622,0.40047,-185.2145907
2549.677535,0.400304,-185.1779761
2551.443288,0.400288333,-185.1734717
2553.422801,0.400282857,-185.1686645
2555.416725,0.400378333,-185.1762301
2557.167381,0.4002,-185.1785675
2558.926714,0.400126667,-185.1444237
2560.675965,0.400204,-185.1397806
2562.451502,0.40029,-185.115523
2564.228737,0.400448333,-185.1148194
2566.202606,0.400425,-185.0917601
2568.151758,0.400513333,-185.0661779
2569.931998,0.400633333,-185.0785263
2571.706904,0.40075,-185.1034804
2573.469185,0.400883333,-184.7542804
2575.236769,0.401192,-184.2923756
2577.210725,0.401602857,-183.8031485
2579.196229,0.402228333,-183.3330751
2580.940758,0.40297,-182.9458191
2582.723537,0.403726,-182.5639878
2584.499105,0.404668333,-182.1928836
2586.249725,0.40568,-181.7959762
2588.004824,0.40676,-181.417416
2590.0186,0.408052857,-180.9794149
2592.011771,0.409236667,-180.5437932
2593.758702,0.410096,-180.164372
2595.533231,0.411065,-179.7840244
2597.278591,0.412242,-179.4161579
2599.045123,0.413563333,-179.0487919
2601.025744,0.415258571,-178.6328777
2603.013031,0.416834,-178.2294046
2604.796202,0.418343333,-177.8594311
2606.559938,0.419956667,-177.4931725
2608.329036,0.42137,-177.1421048
2610.103769,0.422846667,-176.7909626
2611.866521,0.42415,-176.4276674
2613.8676,0.425555714,-176.0330156
2615.843169,0.427078333,-175.6561908
2617.61368,0.428521667,-175.3138961
2619.36045,0.429844,-174.9605152
2621.114967,0.43132,-174.6224281
2622.893703,0.432772,-174.2925028
2624.637424,0.434011667,-173.9661346
2626.633494,0.435464286,-173.5919802
2628.615383,0.436774,-173.2148898
2630.380669,0.438125,-172.8950633
2632.15914,0.439496667,-172.5675389
2633.906163,0.440614,-172.2512157
2635.686354,0.441803333,-171.9281394
2637.657601,0.443154286,-171.5593019
2639.652202,0.444462,-171.1920353
2641.417293,0.44564,-170.8773112
2643.189331,0.44682,-170.556682
2644.971116,0.447983333,-170.2439561
2646.716702,0.449391667,-169.9163083
2648.47341,0.450518,-169.6088222
2650.462367,0.451835714,-169.2592334
2652.438646,0.453086,-168.9238021
2654.207253,0.454365,-168.6014897
2655.956893,0.455663333,-168.313183
2657.72832,0.456826,-168.0082653
2659.487612,0.457813333,-167.6890448
2661.463617,0.459081429,-167.3493717
2663.438124,0.46033,-167.0177077
2665.217253,0.461413333,-166.718452
2666.994107,0.462938333,-166.4094146
2668.748174,0.464452,-166.1174449
2670.511745,0.465926667,-165.8174839
2672.264612,0.46721,-165.5276354
2674.258117,0.46861,-165.2091608
2676.249812,0.470115,-164.8901582
2678.011589,0.47134,-164.5959724
2679.764546,0.47252,-164.3012097
2681.525248,0.473721667,-164.0138961
2683.333257,0.474688,-163.7342615
2685.079589,0.475791667,-163.4549129
2687.054785,0.477032857,-163.144275
2689.058882,0.478336,-162.8341211
2690.824077,0.479463333,-162.5799902
2692.569781,0.48084,-162.2861156
2694.335219,0.482198,-162.018332
2696.087589,0.483153333,-161.7414693
2698.096267,0.48425,-161.4410216
2700.064346,0.485164,-161.1169463
2701.830477,0.48615,-160.836963
2703.597668,0.487126,-160.5683959
2705.365031,0.488258333,-160.3113452
2707.14038,0.489494,-160.0267198
2708.917487,0.490606667,-159.7604915
2710.884335,0.491917143,-159.4680579
2712.870507,0.493105,-159.1711515
2714.612801,0.49398,-158.9193259
2716.367006,0.494855,-158.6568525
2718.154624,0.495878,-158.3998599
2719.91441,0.497245,-158.1345742
2721.705657,0.498588333,-157.8778171
2723.66588,0.499915714,-157.5946973
2725.645746,0.500766,-157.3016991
2727.404646,0.501658333,-157.0399672
2729.174748,0.502702,-156.7923581
2730.940579,0.50379,-156.5376571
2732.695983,0.504798,-156.2824042
2734.68877,0.505947143,-156.0033541
2736.669284,0.507186667,-155.7381884
2738.417475,0.508138,-155.4908148
2740.169668,0.509116667,-155.2507142
2741.933392,0.510168,-154.9989701
2743.676169,0.511011667,-154.7493514
2745.674706,0.511922857,-154.4946294
2747.651013,0.512952,-154.2096997
2749.426343,0.513916667,-153.9774617
2751.202932,0.515161667,-153.7405679
2752.96488,0.51625,-153.4882093
2754.723772,0.517013333,-153.2575308
2756.482006,0.51794,-153.0345591
2758.446862,0.519247143,-152.7626224
2760.441603,0.520721667,-152.5095576
2762.219891,0.52179,-152.262647
2763.990312,0.52304,-152.0174772
2765.741424,0.524118333,-151.7984447
2767.507402,0.525258,-151.5705889
2769.52068,0.526361429,-151.3077976
2771.486768,0.52758,-151.0428336
2773.243399,0.528556,-150.8266492
2774.979376,0.529546667,-150.6077247
2776.736224,0.530584,-150.3792376
2778.512839,0.531511667,-150.1375166
2780.280335,0.53238,-149.9135645
2782.27325,0.533554286,-149.6527814
2784.269747,0.534491667,-149.4041034
2786.021163,0.535336667,-149.1915452
2787.787455,0.53611,-148.9695826
2789.55118,0.536705,-148.743111
2791.315046,0.537212,-148.5178262
2793.29118,0.538164286,-148.2695263
2795.278812,0.539406667,-148.0171655
2797.053998,0.540554,-147.8086573
2798.8145,0.541716667,-147.5822752
2800.566082,0.542695,-147.3805139
2802.341646,0.543612,-147.149333
2804.106535,0.544741667,-146.926147
2806.095037,0.545884286,-146.6915053
2808.073543,0.54694,-146.456189
2809.839086,0.548003333,-146.248113
2811.60841,0.548986,-146.0382534
2813.379815,0.549968333,-145.8201743
2815.125457,0.551256667,-145.5852242
2816.909323,0.552274,-145.373421
2818.880816,0.55326,-145.1410206
2820.865305,0.55429,-144.9084536
2822.640028,0.55507,-144.7009223
2824.403201,0.555798333,-144.4879065
2826.182566,0.55673,-144.2833986
2827.939524,0.55773,-144.0706502
2829.698286,0.55852,-143.8690684
2831.68559,0.55946,-143.6341686
2833.681295,0.5604,-143.4153542
2835.441624,0.56133,-143.2051651
2837.220603,0.56219,-143.0136236
2838.984565,0.562998,-142.7967794
2840.742943,0.563745,-142.5991247
2842.737762,0.56489,-142.3713348
2844.704418,0.566096,-142.1429749
2846.479102,0.56702,-141.9422785
2848.232413,0.568086,-141.7419826
2850.016907,0.568945,-141.5449067
2851.791424,0.569851667,-141.3541818
2853.56068,0.570572,-141.1491425
2855.540554,0.571502857,-140.9305553
2857.507726,0.572578333,-140.712405
2859.259612,0.573456,-140.5194502
2861.018835,0.574381667,-140.3215535
2862.784317,0.575432,-140.1306583
2864.561376,0.57637,-139.9453049
2866.523069,0.577442857,-139.7151442
2868.505013,0.578314,-139.5029137
2870.26035,0.579051667,-139.3091211
2872.025987,0.579851667,-139.1165135
2873.799432,0.580696,-138.9224487
2875.553069,0.581496667,-138.7331452
2877.526628,0.582311429,-138.5134045
2879.524246,0.583108,-138.2841234
2881.283113,0.584,-138.0966496
2883.039924,0.584992,-137.9139864
2884.782388,0.586023333,-137.7191033
2886.559135,0.587213333,-137.5302256
2888.313309,0.588344,-137.3391457
2890.306992,0.589405714,-137.1258336
2892.277657,0.590645,-136.9169096
2894.022388,0.5915,-136.732988
2895.792302,0.592256667,-136.550336
2897.56893,0.592972,-136.360353
2899.325537,0.593633333,-136.1813629
2901.320256,0.594521429,-135.9775385
2903.30435,0.595318333,-135.7670495
2905.066093,0.595952,-135.5848541
2906.819009,0.596651667,-135.4026263
2908.595601,0.597476,-135.2233301
2910.343335,0.598263333,-135.0404754
2912.125384,0.599224,-134.8596893
2914.096184,0.600288571,-134.6573799
2916.093815,0.601376667,-134.4551746
2917.873898,0.602258,-134.2754555
2919.611555,0.603141667,-134.0999402
2921.369402,0.603844,-133.9164116
2923.152213,0.604625,-133.7431105
2925.125409,0.605374286,-133.5446763
2927.128062,0.60614,-133.3342267
2928.881039,0.60687,-133.1583693
2930.640462,0.60773,-132.9888892
2932.406859,0.60864,-132.8176532
2934.160024,0.609503333,-132.6416266
2935.926896,0.610295,-132.4554338
2937.919346,0.611138333,-132.2636431
2939.890702,0.611981667,-132.07242
2941.659134,0.612871667,-131.8960928
2943.422805,0.613716,-131.7124658
2945.151157,0.614408333,-131.5537269
2946.916055,0.615114,-131.3715741
2948.91534,0.616018571,-131.1834331
2950.899298,0.616983333,-130.9816338
2952.648339,0.617815,-130.8214707
2954.415691,0.618566,-130.6463265
2956.157219,0.61938,-130.4811274
2957.91159,0.620178,-130.3118957
2959.894148,0.620841429,-130.1217487
2961.874657,0.621655,-129.9346652
2963.662086,0.62234,-129.7731671
2965.42408,0.623113333,-129.6005558
2967.19248,0.624116667,-129.4426239
2968.953904,0.624864,-129.2715535
2970.725262,0.625585,-129.1123123
2972.705633,0.626497143,-128.9198327
2974.688921,0.62732,-128.7439861
2976.426146,0.628105,-128.5743256
2978.1911,0.62893,-128.4097386
2979.916962,0.629586667,-128.2474505
2981.708668,0.630238,-128.0972347
2983.690898,0.63107,-127.9221536
2985.660017,0.63189,-127.7400734
2987.436569,0.63264,-127.5797497
2989.188089,0.633193333,-127.4195511
2990.950927,0.633915,-127.2566986
2992.716413,0.634588,-127.1004216
2994.709573,0.635385714,-126.9120335
2996.683805,0.63626,-126.739534
2998.443736,0.637006,-126.5814023
3000.225635,0.63778,-126.4281943
3002.003229,0.638418,-126.2619333
3003.762987,0.639081667,-126.1120979
3005.527396,0.639742,-125.9576092
3007.496193,0.640411429,-125.7837806
3009.51018,0.64115,-125.6140318
3011.26868,0.641925,-125.4519713
3013.025802,0.642532,-125.2892181
3014.787749,0.643148333,-125.1338907
3016.53218,0.64385,-124.9931907
3018.520092,0.644622857,-124.8132077
3020.516241,0.645458333,-124.6422599
3022.275612,0.64616,-124.4923704
3024.034837,0.646953333,-124.3408779
3025.801532,0.64782,-124.183932
3027.548335,0.648688333,-124.03082
3029.295146,0.64942,-123.8808492
3031.285454,0.650158571,-123.7149198
3033.286077,0.651035,-123.5443574
3035.058446,0.651798,-123.3994635
3036.829924,0.652586667,-123.229911
3038.580841,0.65329,-123.0944951
3040.352524,0.653996667,-122.9338228
3042.128938,0.654708333,-122.7776782
3044.104148,0.655531429,-122.616614
3046.06158,0.656262,-122.452833
3047.822869,0.65707,-122.2956485
3049.598759,0.65781,-122.1524932
3051.358091,0.65841,-121.9995317
3053.129118,0.65896,-121.8653819
3055.10149,0.659745714,-121.7004111
3057.087691,0.660655,-121.5323037
3058.855324,0.66123,-121.3819745
3060.624208,0.661858333,-121.2363289
3062.403987,0.662701667,-121.082236
3064.147017,0.663444,-120.9258288
3065.902396,0.66413,-120.7981175
3067.901118,0.664892857,-120.6299321
3069.899174,0.665686,-120.4683546
3071.680066,0.666455,-120.3292955
3073.434346,0.667103333,-120.1778117
3075.21608,0.667812,-120.0420793
3076.99318,0.668563333,-119.9006105
3078.755896,0.669118,-119.7534845
3080.741316,0.669692857,-119.5965142
3082.719473,0.670436667,-119.4297578
3084.499028,0.633615,-119.2853982
3086.248357,0.537118,-119.1468849
3088.008635,0.531963333,-119.011511
3089.761724,0.53168,-118.8712971
3091.735251,0.531957143,-118.7081835
3093.744141,0.532383333,-118.5506115
3095.506024,0.532814,-118.4043929
3097.269364,0.533255,-118.2695701
3099.043936,0.533773333,-118.1276524
3100.815725,0.534162,-117.9930071
3102.567871,0.534566667,-117.8556739
3104.347691,0.534856,-117.7244357
3106.34088,0.535485714,-117.5619447
3108.329823,0.5365,-117.4105151
3110.083746,0.538282,-117.2595539
3111.841713,0.54301,-117.1316924
3113.595747,0.603183333,-116.9927565
3115.364231,0.68253,-116.8579931
3117.35459,0.683435714,-116.7000165
3119.338464,0.684431667,-116.5541819
3121.068916,0.685102,-116.4080061
3122.861757,0.685638333,-116.2779856
3124.648253,0.686368333,-116.1408462
3126.40185,0.68699,-116.0128316
3128.189502,0.687651667,-115.8802482
3130.173852,0.688482857,-115.7314216
3132.134824,0.68922,-115.5780456
3133.916237,0.689696667,-115.4497776
3135.666656,0.690226,-115.3163334
3137.401949,0.690955,-115.1885139
3139.170561,0.691556,-115.0529037
3141.177116,0.692322857,-114.9034697
3143.146896,0.693268333,-114.7624694
3144.892815,0.694054,-114.6290648
3146.637769,0.694676667,-114.4865256
3148.402119,0.695302,-114.3564705
3150.173354,0.695938333,-114.2349804
3152.154927,0.696437143,-114.090366
3154.133291,0.696953333,-113.948009
3155.893343,0.697636,-113.8114109
3157.638991,0.698286667,-113.698023
3159.395635,0.698894,-113.5608004
3161.175449,0.699526667,-113.4417605
3163.172416,0.700261429,-113.2933385
3165.157057,0.700838,-113.152622
3166.92268,0.701421667,-113.0267834
3168.685577,0.702248333,-112.8987991
3170.45035,0.70302,-112.7757888
3172.198213,0.703645,-112.6510231
3173.963146,0.704246,-112.5286295
3175.95495,0.704972857,-112.3767895
3177.957264,0.705503333,-112.2422513
3179.705668,0.705986,-112.117591
3181.473783,0.706551667,-111.9954743
3183.224668,0.707246667,-111.8725784
3184.998634,0.70785,-111.7452382
3186.967273,0.708522857,-111.6100207
3188.95602,0.7092,-111.4636589
3190.727582,0.70982,-111.3384675
3192.494907,0.710443333,-111.2282962
3194.260002,0.711024,-111.1010462
3196.036259,0.711573333,-110.977742
3197.793009,0.712255,-110.8534799
3199.579972,0.712786,-110.7324113
3201.585175,0.713421429,-110.584053
3203.566444,0.71406,-110.4564531
3205.338669,0.714755,-110.3346523
3207.10835,0.71538,-110.2126308
3208.861935,0.71587,-110.0888636
3210.648913,0.716248,-109.9611737
3212.603494,0.716894286,-109.8220166
3214.602949,0.717613333,-109.690778
3216.37168,0.718378333,-109.5749664
3218.126669,0.718886,-109.4514487
3219.88778,0.719491667,-109.3369862
3221.635611,0.720076,-109.2218198
3223.401938,0.720645,-109.091209
3225.379937,0.721377143,-108.955034
3227.374269,0.721915,-108.8175722
3229.132862,0.722332,-108.7017207
3230.887866,0.72287,-108.5773401
3232.640779,0.72341,-108.4578466
3234.419202,0.724055,-108.3485628
3236.194046,0.724598,-108.2269246
3238.194233,0.725108571,-108.094962
3240.165504,0.725676667,-107.966909
3241.926369,0.726142,-107.8519436
3243.674413,0.726588333,-107.7361067
3245.442542,0.727168333,-107.6159876
3247.195282,0.727762,-107.5103883
3249.192301,0.728368571,-107.3771129
3251.180157,0.729106667,-107.2500403
3252.941624,0.729596,-107.1388055
3254.712888,0.730103333,-107.0185372
3256.473017,0.730821667,-106.9089978
3258.25093,0.731446,-106.7970903
3260.02414,0.732106667,-106.6784737
3262.012608,0.732792857,-106.553391
3264.009174,0.733476,-106.4250289
3265.770972,0.734131667,-106.3015707
3267.542135,0.734628,-106.1928439
3269.304528,0.735105,-106.0783735
3271.084566,0.735548333,-105.9654488
3272.83891,0.736072,-105.8566775
3274.845476,0.736741429,-105.7304552
3276.835093,0.737485,-105.6001903
3278.608841,0.738088333,-105.4981971
3280.353093,0.738714,-105.3828634
3282.108062,0.73937,-105.2735224
3283.872566,0.739876,-105.1620988
3285.651832,0.74045,-105.052671
3287.651243,0.741094286,-104.9267009
3289.606646,0.741606,-104.8033628
3291.391021,0.742198333,-104.6913316
3293.148557,0.742786,-104.5762844
3294.884491,0.743333333,-104.4632468
3296.662257,0.743863333,-104.3507128
3298.667162,0.74439,-104.2257482
3300.61999,0.74486,-104.1028747
3302.382498,0.745403333,-103.9853405
3304.141747,0.746006,-103.8796049
3305.885084,0.74668,-103.7749276
3307.642493,0.747176,-103.6680865
3309.637671,0.747772857,-103.5439811
3311.624339,0.74841,-103.4252011
3313.374927,0.749061667,-103.3183376
3315.132069,0.74974,-103.2002523
3316.892048,0.750385,-103.0840902
3318.64743,0.750982,-102.981786
3320.638836,0.751595714,-102.8579606
3322.631962,0.752156667,-102.7403373
3324.41005,0.752524,-102.6338581
3326.176714,0.752936667,-102.5250315
3327.95099,0.753366667,-102.4219672
3329.728913,0.753966,-102.3045985
3331.479017,0.75448,-102.1999753
3333.473495,0.755075714,-102.076953
3335.450938,0.755666,-101.936658
3337.238848,0.756276667,-101.8456557
3338.986219,0.756894,-101.7292242
3340.767118,0.757415,-101.6223762
3342.530407,0.757976667,-101.5151058
3344.282935,0.758522,-101.4023958
3346.269831,0.759184286,-101.2926884
3348.287298,0.759873333,-101.1676424
3350.046604,0.760284,-101.0547326
3351.826032,0.760703333,-100.9587627
3353.583113,0.761243333,-100.8430428
3355.37148,0.76182,-100.7413211
3357.136941,0.762438333,-100.6363667
3358.891579,0.762984,-100.5264326
3360.876201,0.763534286,-100.4075574
3362.87168,0.764058333,-100.2943533
3364.625813,0.764491667,-100.1831196
3366.383446,0.764976,-100.0863128
3368.152941,0.76531,-99.98181712
3369.906163,0.76563,-99.876362
3371.884519,0.766277143,-99.7613469
3373.878611,0.76692,-99.63346471
3375.656357,0.76738,-99.53378962
3377.403077,0.767893333,-99.42480201
3379.175803,0.768478,-99.3214157
3380.928839,0.769055,-99.21687981
3382.912954,0.769674286,-99.09843938
3384.877174,0.770361667,-98.97742827
3386.655713,0.770946,-98.8812044
3388.424941,0.771511667,-98.77848667
3390.17868,0.772136,-98.66965947
3391.93188,0.77272,-98.56370143
3393.695831,0.773322,-98.45695735
3395.680269,0.773894286,-98.3534282
3397.657532,0.774518333,-98.24641769
3399.444569,0.774925,-98.13359495
3401.208102,0.77524,-98.0270466
3402.94991,0.775708333,-97.9353282
3404.724069,0.776254,-97.82840387
3406.696143,0.776835714,-97.71508228
3408.678372,0.777541667,-97.60490271
3410.467073,0.778131667,-97.50667757
3412.228826,0.778542,-97.41210214
3414.001998,0.778846667,-97.30235411
3415.791602,0.779223333,-97.19401419
3417.537862,0.779588,-97.10062917
3419.520805,0.780074286,-96.98344306
3421.493869,0.780641667,-96.87570782
3423.256062,0.781128,-96.76772943
3425.015006,0.781765,-96.67029834
3426.784998,0.782438,-96.57048127
3428.561402,0.782981667,-96.47813922
3430.32693,0.783544,-96.37327792
3432.300388,0.784131429,-96.25633474
3434.293592,0.784738333,-96.14617214
3436.048873,0.785268,-96.04888063
3437.801152,0.785715,-95.95637794
3439.559884,0.78618,-95.85317582
3441.312191,0.786606,-95.74743331
3443.276126,0.787112857,-95.64560093
3445.263714,0.787663333,-95.52919006
3447.019724,0.788154,-95.43106765
3448.793792,0.788556667,-95.33844104
3450.574534,0.788936667,-95.23532047
3452.328545,0.789456,-95.14579904
3454.308643,0.789984286,-95.02781344
3456.286031,0.790471667,-94.92015776
3458.068438,0.79103,-94.82486385
3459.816623,0.791561667,-94.72080083
3461.58568,0.792066,-94.6211349
3463.332073,0.792545,-94.53200482
3465.321443,0.793161429,-94.42960776
3467.311588,0.793703333,-94.31030992
3469.06931,0.794222,-94.20974064
3470.836913,0.79469,-94.11659364
3472.614576,0.795146,-94.02435656
3474.38778,0.7956,-93.92638682
3476.156331,0.796204,-93.82330657
3477.90057,0.796773333,-93.73376506
3479.914224,0.797371429,-93.62782792
3481.880669,0.797926,-93.5278139
3483.652021,0.798356667,-93.43021777
3485.416066,0.798786667,-93.33771111
3487.177407,0.799236,-93.24239164
3488.922031,0.799715,-93.14853169
3490.936076,0.800294286,-93.0344492
3492.91518,0.800906,-92.9351125
3494.689331,0.801426667,-92.84410572
3496.436657,0.802046667,-92.75471568
3498.208791,0.802524,-92.65362053
3499.973589,0.802951667,-92.55857733
3501.714316,0.803306,-92.46594475
3503.722129,0.80382,-92.3661287
3505.692826,0.804443333,-92.26015649
3507.454102,0.805023333,-92.17388477
3509.209646,0.805526,-92.07381512
3510.962848,0.805855,-91.97668557
3512.710702,0.80629,-91.88884682
3514.685494,0.806742857,-91.78330413
3516.668146,0.807195,-91.68562415
3518.436735,0.807628,-91.59560224
3520.206009,0.808116667,-91.49232986
3521.975725,0.80858,-91.40666681
3523.730487,0.809042,-91.31252497
3525.717215,0.809507143,-91.20407528
3527.719104,0.81013,-91.10126034
3529.488714,0.810754,-91.01644336
3531.240805,0.811358333,-90.92541898
3532.996579,0.811898,-90.82908517
3534.751528,0.812315,-90.73743118
3536.553444,0.81278,-90.6440616
3538.54195,0.813281429,-90.5463005
3540.534859,0.813784,-90.4453328
3542.314867,0.814196667,-90.34611998
3544.074452,0.814482,-90.25349533
3545.839002,0.814876667,-90.17410989
3547.594871,0.815333333,-90.07640805
3549.366405,0.815766,-89.99139035
3551.342715,0.81627,-89.88847792
3553.321185,0.81683,-89.789954
3555.077002,0.817292,-89.69988927
3556.843837,0.817793333,-89.60741416
3558.614365,0.818236,-89.52152115
3560.372921,0.81864,-89.43059476
3562.143702,0.819108333,-89.34248971
3564.12632,0.819605714,-89.2322739
3566.12468,0.82012,-89.13675322
3567.872286,0.820623333,-89.04380606
3569.641602,0.821126,-88.96156505
3571.403834,0.821615,-88.87118455
3573.16268,0.821962,-88.78396894
3575.145995,0.822334286,-88.68416615
3577.131399,0.82284,-88.58050626
3578.898432,0.823411667,-88.49920417
3580.668421,0.823928,-88.40109437
3582.42614,0.824455,-88.30700725
3584.18418,0.824926,-88.21103771
3585.958162,0.825421667,-88.13332329
3587.945166,0.826012857,-88.04072049
3589.934747,0.826494,-87.94710836
3591.697108,0.826993333,-87.86331939
3593.473747,0.82747,-87.7767967
3595.204432,0.827912,-87.69131745
3596.969464,0.828306667,-87.60251163
3598.760864,0.828756,-87.5109701
3600.761542,0.82927,-87.41977609
3602.733813,0.829765,-87.32329208
3604.48618,0.830146,-87.2359025
3606.240253,0.83051,-87.145946
3607.983062,0.831003333,-87.05948636
3609.771208,0.831496,-86.9684702
3611.748125,0.832028571,-86.87645623
3613.740282,0.83268,-86.78576491
3615.472871,0.833264,-86.69122543
3617.236916,0.833708333,-86.60637014
3618.969174,0.8342,-86.52077498
3620.752024,0.834683333,-86.44563462
3622.722435,0.835155714,-86.34315514
3625.038494,0.83554,-86.24478093
3626.55943,0.835886667,-86.1797013
3628.213816,0.836272,-86.09716722
3630.136246,0.836915,-85.99685935
3631.904813,0.837306,-85.91000432
3633.656848,0.837768333,-85.82324453
3635.408444,0.838116,-85.74006061
3637.39389,0.838445714,-85.65104781
3639.386391,0.83903,-85.55717203
3641.145432,0.83954,-85.47793297
3642.91608,0.84002,-85.38644347
3644.654509,0.840485,-85.30861095
3646.404725,0.840848,-85.22995391
3648.385032,0.841332857,-85.13586748
3650.366994,0.842021667,-85.04709592
3652.115253,0.8425,-84.96507967
3653.868646,0.842845,-84.88335423
3655.634725,0.843258,-84.79472653
3657.39578,0.843708333,-84.71356874
3659.380905,0.84406,-84.61958487
3661.355491,0.84447,-84.52687456
3663.132424,0.844878,-84.44220265
3664.901157,0.845296667,-84.36602363
3666.653757,0.845732,-84.28474112
3668.4276,0.84616,-84.20263821
3670.208983,0.846561667,-84.12114893
3672.179285,0.84706,-84.03278866
3674.152983,0.847628,-83.93537725
3675.924949,0.84804,-83.85857517
3677.680248,0.848384,-83.77028227
3679.406191,0.848678333,-83.6973697
3681.184927,0.849118,-83.61194699
3683.159367,0.849688571,-83.52478492
3685.110668,0.850308333,-83.43078312
3686.883907,0.85081,-83.34929131
3688.633218,0.851248333,-83.26866538
3690.403112,0.851761667,-83.19503348
3692.168857,0.852246,-83.11343274
3694.169067,0.852668571,-83.02183328
3696.144369,0.853105,-82.93056429
3697.897461,0.853476,-82.8466643
3699.660339,0.853838333,-82.7728195
3701.429848,0.854208333,-82.70162106
3703.199441,0.854642,-82.61091248
3705.185689,0.855105714,-82.52560122
3707.143859,0.855558333,-82.43187485
3708.914634,0.856,-82.35653359
3710.688624,0.85645,-82.281541
3712.433969,0.856924,-82.19844467
3714.187602,0.857333333,-82.12323408
3715.954444,0.857751667,-82.03797793
3717.95389,0.858248571,-81.95052099
3719.945246,0.858698,-81.86075839
3721.703235,0.859206667,-81.78092605
3723.49178,0.859654,-81.69959185
3725.259916,0.860066667,-81.61988021
3727.002724,0.860465,-81.54770912
3728.76832,0.860906,-81.46356908
3730.764308,0.86145,-81.37536732
3732.744735,0.861898333,-81.28573027
3734.497229,0.862418,-81.20300691
3736.275151,0.862915,-81.13974403
3738.02135,0.86325,-81.04998088
3739.775102,0.863573333,-80.97366766
3741.788471,0.863932857,-80.87630914
3743.787489,0.864363333,-80.79259577
3745.543324,0.864742,-80.71695245
3747.335013,0.865088333,-80.63610968
3749.095758,0.865476,-80.56395609
3750.872146,0.865885,-80.48794361
3752.628768,0.86635,-80.41667859
3754.613175,0.866898571,-80.32682225
3756.593248,0.867435,-80.24432414
3758.346815,0.867946,-80.16486998
3760.119624,0.868408333,-80.08662166
3761.887134,0.868893333,-80.01622028
3763.655669,0.869354,-79.94490756
3765.408275,0.869761667,-79.86680467
3767.387689,0.870202857,-79.77900079
3769.397589,0.870678,-79.68756992
3771.13068,0.87117,-79.61029718
3772.895612,0.871526,-79.53648695
3774.671907,0.87182,-79.46085153
3776.412466,0.872172,-79.39044884
3778.389394,0.87252,-79.30648437
3780.342432,0.872965,-79.21378729
3782.106237,0.87335,-79.14653488
3783.87841,0.873786667,-79.06682425
3785.629954,0.87422,-78.99424976
3787.398498,0.874686667,-78.91675124
3789.40934,0.875167143,-78.83383165
3791.366757,0.875573333,-78.75111135
3793.140086,0.875984,-78.6812236
3794.892052,0.876385,-78.61085155
3796.651335,0.876786,-78.53086742
3798.422772,0.877183333,-78.45943984
3800.187373,0.877652,-78.3829349
3802.184171,0.878181429,-78.30604515
3804.170545,0.878655,-78.21585982
3805.929859,0.879096,-78.13599905
3807.684691,0.87951,-78.06417215
3809.426714,0.879884,-77.99553521
3811.206713,0.880228333,-77.924336
3813.204968,0.880575714,-77.84213748
3815.170509,0.88092,-77.76471784
3816.941921,0.88131,-77.6899008
3818.688782,0.881666667,-77.61643685
3820.47768,0.882042,-77.54191878
3822.21593,0.882323333,-77.47316166
3823.989545,0.882632,-77.39035124
3825.955382,0.88307,-77.31690775
3827.936046,0.883548333,-77.23178352
3829.709965,0.883976,-77.16161983
3831.476197,0.884403333,-77.09104596
3833.242461,0.884681667,-77.02456945
3834.987427,0.885114,-76.94746279
3836.965238,0.88564,-76.87088981
3838.932413,0.886185,-76.78707024
3840.716376,0.8866,-76.70454573
3842.480509,0.887063333,-76.63823433
3844.244582,0.887486,-76.56540351
3846.020112,0.887868333,-76.49348492
3847.804511,0.888308333,-76.41768311
3849.776313,0.888783333,-76.34278298
3851.741702,0.889198333,-76.26108553
3853.506271,0.889608,-76.1957241
3855.245269,0.890075,-76.12580515
3857.013896,0.890525,-76.04372543
